 ,Player History Audit ,,,,,,,,,,,,,,,
Zach,2/11/2025 17:02:31,7678,Jacob Cozart,CLE,C,,,11,,,Farm,,,[9] P,Drop,Player Assignment Day 25
Zach,2/11/2025 17:02:31,3442,Marco Luciano,SF,SS,21,AAA,2,,XCD,MLB,La Flama Blanca,Keeper Contract,[8] R-4,Graduate,Player Assignment Day 25
Zach,2/11/2025 17:02:31,3615,Angel Martínez,CLE,2B,21,AAA,9,,XCD,MLB,Law-Abiding Citizens,Keeper Contract,[8] R-4,Graduate,Player Assignment Day 25
Zach,2/11/2025 17:02:31,3982,Thomas Saggese,STL,SS,21,AA,5,,2024,Farm,,,[9] P,Drop,Player Assignment Day 25
Zach,2/11/2025 17:02:31,3657,Shay Whitcomb,HOU,SS,25,AAA,16,,,Farm,,,[9] P,Drop,Player Assignment Day 25
Zach,2/11/2025 17:02:31,6752,Grant Taylor,CWS,RHP,21,ROK,8,,2026,Farm,,,[9] P,Drop,Player Assignment Day 25
Zach,2/11/2025 17:02:31,7596,Caleb Lomavita,WSH,C,,,9,,,Farm,,,[9] P,Drop,Player Assignment Day 25
Zach,2/11/2025 17:02:31,3540,Deyvison De Los Santos,MIA,"1B, 3B",20,,10,,2024,Farm,The Bluke Blokes,Purchased Contract,[9] P,Purchase,Player Assignment Day 25
Zach,2/16/2025 0:23:34,6551,Chase Hampton,NYY,RHP,22,,5,,2025,Farm,La Flama Blanca,Farm Contract,[9] P,Admin,
Zach,2/16/2025 0:23:34,6616,Starlyn Caba,PHI,SS,17,,4,,2027,Farm,La Flama Blanca,Purchased Contract,[9] P,Admin,
Zach,2/17/2025 22:40:03,7655,Elvin Garcia,BAL,SS,,,18,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,2490,Gabriel Gonzalez,MIN,OF,19,,9,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,3888,Kevin Parada,NYM,C,22,,18,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7111,Owen Wild,,RHP,21,,,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,6949,Quinn Mathews,STL,LHP,22,-,5,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,6564,Eduardo Quintero,LAD,OF,18,DSL,6,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7651,Vance Honeycutt,BAL,OF,,,7,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7690,Kaelen Culpepper,MIN,SS,,,8,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,3693,Yanquiel Fernandez,COL,OF,22,,4,,AAA,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7638,Kash Mayfield,SD,LHP,,,3,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7646,James Tibbs III,SF,OF,,,4,,A+,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,6896,Zach Dezenzo,HOU,3B,23,,5,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7614,Levi Sterling,PIT,RHP,,,9,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,3926,Dylan Beavers,BAL,OF,22,,9,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,6551,Chase Hampton,NYY,RHP,23,,5,,AA,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,3596,Hao-Yu Lee,DET,2B,20,,11,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7652,Michael Forret,BAL,RHP,,,12,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,6594,Tai Peete,SEA,OF,18,,13,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7700,Ryan Johnson,LAA,RHP,22,,5,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,6293,C.J. Culpepper,MIN,RHP,21,,7,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,4289,Nick Frasso,LAD,LHP,24,,18,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,3962,Reggie Crawford,SF,LHP,24,,6,,AAA,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,6574,Yohandy Morales,WSH,1B,21,,6,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,6585,Brock Wilken,MIL,3B,21,,13,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,7037,Kyle Karros,COL,3B,22,,,,A+,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,3570,Blaze Jordan,BOS,3B/1B,20,,22,,,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,3745,Everson Pereira,NYY,OF,23,,12,,MLB,Farm,,,[9] P,Drop,25 Prospect Draft
Zach,2/17/2025 22:40:03,3495,Nick Yorke,PIT,2B,21,,7,,,Farm,Whiz Kids,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3522,Colson Montgomery,CWS,SS,22,,2,,AAA,Farm,Andromedans,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3561,Seth Johnson,PHI,RHP,26,,7,,MLB,Farm,Jepordizers!,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3580,James Triantos,CHC,2B,22,,7,,AAA,Farm,Jepordizers!,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3886,Termarr Johnson,PIT,2B,19,,4,,,Farm,Andromedans,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3909,Connor Prielipp,MIN,LHP,22,,14,,,Farm,Whiz Kids,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3913,Parker Messick,CLE,LHP,22,,19,,,Farm,Rick Vaughn,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6443,Colby Thomas,ATH,OF,24,,5,,AAA,Farm,Weekend Warriors,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6605,Gino Groover,AZ,3B,22,,7,,AA,Farm,Hammers,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6649,Thayron Liranzo,DET,C,20,,7,,,Farm,Andromedans,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6696,Cole Carrigg,COL,OF,22,,12,,A+,Farm,Whiz Kids,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6702,Eric Bitonti,MIL,3B,17,,7,,,Farm,The Bluke Blokes,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6723,Jonny Farmelo,SEA,OF,18,-,4,,,Farm,Btwn2Jackies,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6842,Alejandro Rosario,TEX,RHP,21.5,,5,,,Farm,Country Fried Lamb,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6864,Jhostynxon Garcia,BOS,OF,22,,18,,AA,Farm,Hammers,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7540,Roki Sasaki,LAD,RHP,23,,,,,Farm,Jepordizers!,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7579,Moisés Chace,PHI,RHP,21,,15,,AA,Farm,Weekend Warriors,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7704,Tommy White,ATH,3B,21,,8,,A,Farm,Weekend Warriors,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7710,Ryan Sloan,SEA,RHP,,,12,,,Farm,Whiz Kids,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7746,Josuar Gonzalez,SF,SS,,,,,,Farm,La Flama Blanca,Purchased Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,2237,Carter Jensen,KC,C,20,,3,,,Farm,Country Fried Lamb,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,2362,Daylen Lile,WSH,OF,20,,18,,,Farm,Country Fried Lamb,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,2436,Edwin Arroyo,CIN,SS,19,,6,,,Farm,Btwn2Jackies,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3407,Andrew Salas,MIA,SS,16,,,,,Farm,La Flama Blanca,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3455,Robert Hassell III,WSH,OF,23,,14,,AAA,Farm,Andromedans,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3467,Orelvis Martinez,TOR,2B,21,,1,,,Farm,The Bluke Blokes,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3486,Mick Abel,PHI,RHP,23,,12,,AAA,Farm,Law-Abiding Citizens,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3575,Matthew Lugo,LAA,3B,23,,14,,AAA,Farm,Weekend Warriors,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3607,Chase Petty,CIN,RHP,20,,4,,,Farm,La Flama Blanca,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3613,Joey Cantillo,CLE,LHP,23,,14,,,Farm,Jepordizers!,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3709,Tyler Black,MIL,1B,23,,3,,,Farm,not much of a donkey,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3743,Trey Sweeney,DET,SS,24,4/24/00,20,,,Farm,Law-Abiding Citizens,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3845,Ian Seymour,TB,LHP,26,,18,,AAA,Farm,Weekend Warriors,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3883,Druw Jones,AZ,OF,21,,4,,A,Farm,La Flama Blanca,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3900,Carson Whisenhunt,SF,LHP,24,,7,,AAA,Farm,Jepordizers!,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3905,Tyler Locklear,SEA,1B,22,,6,,,Farm,Rick Vaughn,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3920,Owen Murphy,ATL,RHP,19,,7,,,Farm,Rick Vaughn,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3924,Jackson Ferris,LAD,LHP,19,,12,,,Farm,The Bluke Blokes,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3935,Ryan Clifford,NYM,1B,20,,8,,,Farm,not much of a donkey,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3944,Jacob Melton,HOU,OF,22,,1,,,Farm,The Bluke Blokes,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3982,Thomas Saggese,STL,2B,21,,5,,,Farm,Jepordizers!,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,3997,Marc Church,TEX,RHP,22,,,,,Farm,Andromedans,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4030,Richard Fitts,BOS,RHP,23,,15,,,Farm,Andromedans,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4151,Juan Brito,CLE,2B,21,,7,,,Farm,Weekend Warriors,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4549,Doug Nikhazy,CLE,LHP,25,,,,AAA,Farm,Jepordizers!,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4570,Santiago Suarez,TB,RHP,18,,7,,,Farm,La Flama Blanca,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4609,Yoniel Curet,TB,RHP,20,,,,,Farm,Rick Vaughn,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4610,Angel Genao,CLE,SS,19,,5,,,Farm,Hammers,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4628,Luis Morales,ATH,RHP,22,,3,,A+,Farm,Btwn2Jackies,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4668,Yilber Diaz,AZ,RHP,24,,5,,MLB,Farm,Andromedans,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4678,Jairo Iriarte,CWS,RHP,21,,7,,,Farm,Law-Abiding Citizens,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,4726,Winston Santos,TEX,RHP,22,,6,,AA,Farm,Jepordizers!,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,5829,Caleb Durbin,MIL,2B,24,,,,AAA,Farm,Hammers,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6072,Emiliano Teodo,TEX,RHP,23,,8,,AA,Farm,Jepordizers!,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6102,Tyler Mattison,DET,RHP,25,,,,AA,Farm,Whiz Kids,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6137,Joendry Vargas,LAD,SS,17,,8,,,Farm,The Bluke Blokes,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6140,Alfredo Duno,CIN,C,17,,3,,,Farm,La Flama Blanca,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6145,Brailer Guerrero,TB,OF,17,,15,,,Farm,Btwn2Jackies,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6476,Ignacio Alvarez,ATL,3B,,,,,,Farm,Jepordizers!,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6500,Cris Rodriguez,DET,OF,16,,,,,Farm,Law-Abiding Citizens,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6530,Chase Meidroth,CWS,SS,23,,13,,AAA,Farm,Law-Abiding Citizens,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6532,Hector Rodriguez,CIN,OF,19,,17,,,Farm,not much of a donkey,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6543,Alex Freeland,LAD,SS,21.9,,3,,,Farm,Rick Vaughn,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6569,Tommy Troy,AZ,2B,23,,3,,A+,Farm,Btwn2Jackies,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6579,Welbyn Francisca,CLE,SS,17,,13,,,Farm,Btwn2Jackies,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6580,Enrique Bradfield Jr.,BAL,OF,21,,8,,,Farm,Whiz Kids,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6581,Thomas White,MIA,LHP,18,,1,,,Farm,Jepordizers!,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6583,Cooper Pratt,MIL,SS,18,,4,,,Farm,Rick Vaughn,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6593,Jefferson Rojas,CHC,SS,19,,4,,A+,Farm,not much of a donkey,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6604,George Lombard Jr.,NYY,SS,19,,3,,A+,Farm,The Bluke Blokes,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,,,,,,,,,,Farm,Hammers,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6617,Ralphy Velazquez,CLE,1B,18,,3,,,Farm,La Flama Blanca,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6704,Yoeilin Cespedes,BOS,2B,17,,9,,,Farm,Weekend Warriors,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6705,Mike Boeve,MIL,3B,21,,5,,,Farm,Btwn2Jackies,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6752,Grant Taylor,CWS,RHP,21,,8,,,Farm,not much of a donkey,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6785,Drue Hackenberg,ATL,RHP,21,-,15,,,Farm,Rick Vaughn,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6801,Gary Gill Hill,TB,RHP,18.9,CPX,5,,,Farm,Country Fried Lamb,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6805,George Klassen,LAA,RHP,23,,4,,AA,Farm,Andromedans,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6808,Tre' Morgan,TB,1B,21,,8,,,Farm,Hammers,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6818,Jackson Baumeister,TB,RHP,21,-,23,,,Farm,The Bluke Blokes,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6851,Jedixson Paez,BOS,RHP,19.5,,,,,Farm,not much of a donkey,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6888,Aidan Smith,TB,OF,19,,11,,,Farm,Rick Vaughn,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6910,Jonah Tong,NYM,RHP,20.1,CPX,17,,,Farm,Weekend Warriors,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,6973,Yophery Rodriguez,MIL,OF,17,,11,,,Farm,not much of a donkey,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7048,C.J. Kayfus,CLE,1B,21,,10,,,Farm,The Bluke Blokes,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7098,Jaden Hamm,DET,RHP,20,,6,,,Farm,not much of a donkey,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7112,Cooper Ingle,CLE,C,21,,21,,,Farm,Whiz Kids,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7122,Trevor Harrison,TB,RHP,18,-,,,,Farm,Andromedans,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7130,Franklin Arias,BOS,SS,17,,6,,,Farm,Weekend Warriors,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7146,Eduardo Tait,PHI,C,18,,5,,A,Farm,Whiz Kids,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7163,Henry Lalane,NYY,LHP,20,,11,,A,Farm,Country Fried Lamb,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7199,Josue Briceño,DET,C/1B,,,,,,Farm,Country Fried Lamb,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7256,Paulino Santana,TEX,OF,,,14,,,Farm,Country Fried Lamb,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7319,Dorian Soto,BOS,SS,,,,,,Farm,Whiz Kids,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7338,Chen-Wei Lin,STL,RHP,,,,,,Farm,Hammers,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7346,Payton Eeles,MIN,2B,,,,,,Farm,Country Fried Lamb,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7347,Cam Caminiti,ATL,LHP,,,,,,Farm,La Flama Blanca,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7470,Brody Hopkins,TB,RHP,,,12,,,Farm,Btwn2Jackies,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7565,Eduardo Beltre,MIN,OF,,,,,,Farm,Law-Abiding Citizens,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7577,Griffin Burkholder,PHI,OF,19,,6,,A,Farm,Whiz Kids,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7578,Dante Nori,PHI,OF,20,,10,,A,Farm,Btwn2Jackies,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7591,Carson Benge,NYM,OF,,,9,,,Farm,Law-Abiding Citizens,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7604,Tyson Lewis,CIN,SS,,,13,,,Farm,Hammers,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7607,Jesus Made,MIL,SS,,,10,,,Farm,Weekend Warriors,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7623,Slade Caldwell,AZ,OF,18,,2,,,Farm,Country Fried Lamb,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7624,Ryan Waldschmidt,AZ,OF,22,,6,,A,Farm,Whiz Kids,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7625,JD Dix,AZ,SS,19,,9,,,Farm,The Bluke Blokes,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7626,Demetrio Crisantes,AZ,2B,20,,15,,A,Farm,Rick Vaughn,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7631,Brody Brecht,COL,RHP,22,,9,,,Farm,Andromedans,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7632,Jared Thomas,COL,OF,21,,15,,A,Farm,Hammers,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7708,Logan Evans,SEA,RHP,,,8,,,Farm,Hammers,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7709,Jurrangelo Cijntje,SEA,SHP,,,10,,,Farm,Andromedans,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7726,Bo Davidson,SF,OF,22,,,,A,Farm,Weekend Warriors,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7772,Roman Angelo,AZ,RHP,24,,,,A+,Farm,Law-Abiding Citizens,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7784,Yorger Bautista,SEA,OF,17,,,,,Farm,Whiz Kids,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/17/2025 22:40:03,7785,Elian Peña,NYM,3B,,,,,,Farm,La Flama Blanca,Farm Contract,[9] P,Draft,25 Prospect Draft
Zach,2/19/2025 12:00:35,1886,Aaron Judge,NYY,CF,32,4/26/92,,,,MLB,Andromedans,Franchise Contract,[1] F3,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1893,Matt Olson,ATL,1B,30,3/29/94,,,,MLB,not much of a donkey,Franchise Contract,[1] F3,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1901,Zack Wheeler,PHI,SP,33,,,,,MLB,Btwn2Jackies,Franchise Contract,[1] F3,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1909,Juan Soto,NYM,OF,26,10/25/98,,,,MLB,Whiz Kids,Franchise Contract,[2] F2,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1917,Ronald Acuña Jr.,ATL,OF,25,,,,,MLB,Jepordizers!,Franchise Contract,[2] F2,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1927,Austin Riley,ATL,3B,27,4/2/97,,,,MLB,Law-Abiding Citizens,Franchise Contract,[3] F1,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1937,Chris Sale,ATL,SP,35,3/30/89,,,,MLB,The Bluke Blokes,Franchise Contract,[3] F1,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1941,Corey Seager,TEX,SS,30,4/27/94,,,,MLB,Country Fried Lamb,Franchise Contract,[3] F1,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1945,Fernando Tatis Jr.,SD,OF,26,1/2/99,,,,MLB,La Flama Blanca,Franchise Contract,[3] F1,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1946,Framber Valdez,HOU,SP,31,11/19/93,,,,MLB,Hammers,Franchise Contract,[3] F1,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1986,Vladimir Guerrero Jr.,TOR,"1B, 3B",25,3/16/99,,,,MLB,Weekend Warriors,Franchise Contract,[3] F1,Franchise,Franchise Deadline
Zach,2/19/2025 12:00:35,1877,Freddie Freeman,LAD,1B,35,9/12/89,,7,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1882,Alex Bregman,HOU,3B,30,3/30/94,,71,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1888,Gerrit Cole,NYY,SP,34,9/8/90,,14,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1915,Rafael Devers,BOS,3B,28,10/24/96,,22,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1928,Bo Bichette,TOR,SS,26,3/5/98,,38,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1930,Bryan Reynolds,PIT,CF,30,1/27/95,,84,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1934,Carlos Rodón,NYY,SP,32,12/10/92,,168,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1940,Corbin Burnes,AZ,SP,30,10/22/94,,20,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1942,Dansby Swanson,CHC,SS,31,2/11/94,,110,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1943,Dylan Cease,SD,SP,29,12/28/95,,95,,MLB,,,[7] Y3,Drop,Franchise Deadline
Zach,2/19/2025 12:00:35,1953,Joe Musgrove,SD,SP,32,12/4/92,,99,,MLB,,,[7] Y3,Drop,Franchise Deadline
