Admin,Date & Time,UPID/LUPID,Player Name,Team,Pos,Age,Level,Team Rank,Rank,ETA,Player Type,Owner,Contract Status,Years,Update Type,Event 
Zach,11/14/2023 15:44:41,3612,Andrew Abbott,CIN,SP,24.2,MLB,,1572,,Farm,Rick Vaughn,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4572,Andrew Baker,PHI,RP,23.4,AA,31,1272,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7084,Andrew Duncan,,OF,18,-,,733,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6049,Andrew Hoffmann,KC,SP,23.5,AA,21,789,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7061,Andrew Lindsey,,P,23,ROK,17,565,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6814,Andrew Misiaszek,CLE,RP,25.9,AAA,48,1526,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6210,Andrew Moore,CIN,RP,24,CPX,14,421,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6884,Andrew Morris,MIN,RP,21.9,A+,37,1396,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3484,Andrew Painter,PHI,SP,20,AA,1,24,2025,Farm,Weekend Warriors,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7096,Andrew Pinckney,,OF,22,A,20,699,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6457,Andrew Pintar,ARI,2B,22.4,A+,46,1515,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,2117,Andrew Politi,BAL,RP,27.2,AAA,32,1285,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6800,Andrew Schultz,PHI,RP,26,AA,26,1050,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6233,Andrew Taylor,HOU,RP,21,A,23,911,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6677,Andrew Walters,CLE,RP,22,-,18,763,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3876,Andry Lara,WSH,P,20,A+,24,1003,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6736,Andy Acevedo,WSH,CF,17.7,DSL,18,504,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3478,Andy Pages,LAD,OF,22,AAA,6,125,2023,Farm,Hammers,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6587,Angel Bastardo,BOS,SP,21,A+,16,447,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6939,Angel Benitez,NYY,SP,19.9,DSL,36,1383,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6990,Angel Cepeda,,SS,17,,,1530,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6535,Angel Chivilli,COL,RP,21,A+,40,1442,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4610,Angel Genao,CLE,SS,19,A,13,401,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6918,Angel Guzman,SF,OF,17.7,DSL,38,1412,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3615,Angel Martínez,CLE,SS,21,AAA,10,248,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3667,Angel Zerpa,KC,RP,23,MLB,13,533,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6992,Anthony Baptist,,OF,17,,,1532,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4464,Anthony Garcia,NYY,OF,22.9,A+,41,1456,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3858,Anthony Gutierrez,TEX,OF,18,A,7,188,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4471,Anthony Hall,NYY,OF,22,A+,22,862,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6902,Anthony Huezo,HOU,CF,17.7,,34,1339,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6688,Anthony Maldonado,MIA,RP,25,A,26,1018,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5928,Anthony Molina,TB,SP,21.6,AAA,42,1469,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3778,Anthony Solometo,PIT,SP,20,AA,5,149,2025,Farm,Whiz Kids,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6923,Anthony Veneziano,KC,RP,25,AAA,18,778,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3859,Antoine Kelly,TEX,RP,23,AA,26,1027,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6627,Antonio Anderson,BOS,3B,18,ROK,14,426,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4674,Antonio Gomez,NYY,C,21.7,A+,29,1184,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6802,Antonio Jimenez,TB,SP,22.2,AA,45,1506,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4293,Antony Peguero,MIA,OF,18,ROK,21,835,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,2115,Ariel Almonte,CIN,OF,19,A,16,515,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6146,Ariel Castro,MIN,OF,17.5,DSL,12,301,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6590,Arjun Nimmala,TOR,3B,17,ROK,3,119,2027,Farm,Whiz Kids,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3878,Armando Cruz,WSH,SS,19,A,27,1009,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6786,Arnaldo Lantigua,LAD,OF,17.6,DSL,39,1244,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3673,Arol Vera,LAA,SS,20,A+,21,837,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6665,Aroon Escobar,PHI,2B,18.6,DSL,14,427,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3659,Asa Lacy,KC,RP,24.2,AA,30,1225,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6640,Asbel Gonzalez,KC,CF,17.6,DSL,10,278,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4582,Ashton Izzi,SEA,SP,19,ROK,24,964,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6051,Austin Bergner,DET,P,26,AA,25,1055,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4966,Austin Charles,KC,3B,19,A,11,311,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6273,Austin Cox,KC,RP,26.3,MLB,33,1313,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5903,Austin Gauthier,LAD,INF/OF,24,AA,,1644,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3610,Austin Hendrick,CIN,OF,22,A+,29,1222,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7149,Austin Krob,SD,P,23,A+,28,1254,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3838,Austin Love,STL,SP,24.5,A+,13,389,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3718,Austin Martin,MIN,OF,24,AAA,20,586,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4488,Austin Shenton,TB,1B,25,AAA,27,1203,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6128,Austin Smith,ATL,RP,24.1,AA,32,1288,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4653,Austin Vernon,TB,RP,24.5,A+,34,1338,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3502,Austin Wells,NYY,OF,24,AAA,8,235,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3698,Axel Sanchez,SEA,SS,20,A+,27,1162,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6942,Barrett Kent,LAA,SP,18,ROK,9,296,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3668,Beck Way,KC,RP,24,AA,27,1088,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3586,Ben Brown,CHC,SP,23,AAA,5,71,2024,Farm,The Bluke Blokes,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6787,Ben Casparius,LAD,RP,24.5,AA,43,1485,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3963,Ben Joyce,LAA,RP,22,MLB,8,217,2024,Farm,Whiz Kids,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3663,Ben Kudrna,KC,SP,20,A+,3,121,2025,Farm,La Flama Blanca,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6908,Ben Leeper,CHC,RP,26.1,AAA,56,1564,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6922,Ben Madison,SF,RP,25.9,AA,43,1487,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6849,Ben Metzinger,MIL,3B,24.1,A+,38,1411,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5893,Ben Peoples,TB,SP,22.3,A+,33,1311,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5891,Ben Rice,NYY,C/1B,24,AA,,1643,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6549,Ben Ross,MIN,SS,22,A+,26,1102,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7151,Ben Williamson,SEA,3B,22,A,20,826,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3620,Benny Montgomery,COL,CF,20,A+,8,317,2025,Farm,Omens In The Outfield,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5885,Billy Cook,BAL,OF,24,AA,,1642,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7066,Bishop Letson,,P,18,-,27,1157,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5884,BJ Murray Jr.,CHC,3B,23,AA,19,663,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3916,Blade Tidwell,NYM,SP,22,AA,10,285,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6363,Blair Calvo,DET,RP,27.4,AAA,25,995,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4309,Blake Burkhalter,ATL,RP,22.9,A+,22,844,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7052,Blake Dickerson,,P,18,-,17,569,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6981,Blake Dunn,CIN,OF,24,AA,23,938,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5881,Blake Hunt,TB,C,24,AAA,,1641,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6602,Blake Mitchell,KC,C,19,ROK,1,86,2027,Farm,Law-Abiding Citizens,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5880,Blake Perkins,MIL,CF,26.9,MLB,26,1046,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3504,Blake Walston,ARI,SP,22,AAA,27,1015,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6638,Blake Wolters,KC,SP,18,-,10,267,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6761,Blas Castano,NYY,SP,24.9,AA,26,1053,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4158,Blaze Alexander,ARI,SS,24,AAA,16,648,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3570,Blaze Jordan,BOS,1B,20,AA,12,491,2025,Farm,The Scumbag Club,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3996,Bo Naylor,CLE,C,23.4,MLB,1,72,,Farm,The Scumbag Club,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3458,Bobby Miller,LAD,SP,24.3,MLB,,1577,,Farm,The Scumbag Club,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7104,Boston Baro,,SS,18,ROK,,743,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4137,Bowden Francis,TOR,SP,27.3,AAA,17,548,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3547,Braden Shewmake,ATL,SS,25,AAA,15,494,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4611,Bradgley Rodriguez,SD,RP,19.7,CPX,39,1427,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6626,Bradley Blalock,BOS,SP,22,A+,19,618,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3482,Brady House,WSH,3B,20,AA,3,42,2025,Farm,Whiz Kids,Development Cont.,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6656,Brady Smith,LAD,SP,18,ROK,28,1137,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6145,Brailer Guerrero,TB,OF,17,ROK,20,490,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,2166,Brainer Bonaci,BOS,2B,21,AA,11,408,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6139,Brando Mayea,NYY,CF,17,ROK,11,254,2028,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5867,Brandol Mezquita,ATL,CF,22,A+,15,462,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3907,Brandon Barriera,TOR,SP,19,A,4,108,2026,Farm,The Bluke Blokes,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3960,Brandon Birdsell,CHC,RP,23.4,A+,35,1357,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3532,Brandon Pfaadt,ARI,SP,24.8,MLB,2,39,,Farm,not much of a donkey,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3930,Brandon Sproat,NYM,RP,22,-,14,398,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3798,Brandon Valenzuela,SD,C,22,AA,9,252,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3572,Brandon Walter,BOS,RP,26,AAA,24,915,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6880,Brandon Winokur,MIN,OF,18,ROK,8,370,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6821,Brandon Young,BAL,SP,25,A+,35,1356,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5858,Brant Hurter,DET,RP,24,AA,12,502,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6263,Braxton Ashcraft,PIT,P,23,AA,16,519,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5856,Braxton Fulford,COL,C,24.6,AA,30,1226,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3758,Brayan Buelvas,OAK,CF,21,AA,29,1115,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6700,Brayan Castillo,COL,RP,22.9,A+,27,1090,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3516,Brayan Rocchio,CLE,SS,22,MLB,1,49,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6609,Brayden Taylor,TB,3B,21,A,5,142,2026,Farm,La Flama Blanca,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4654,Braylin Tavera,BAL,OF,18,ROK,17,566,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6356,Brendan Beck,NYY,SP,24,A+,21,779,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6915,Brendan Hardy,NYM,RP,23.6,A+,44,1498,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6374,Brendan White,DET,RP,24.7,MLB,30,1224,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3459,Brennen Davis,CHC,OF,23,AAA,20,925,2023,Farm,La Flama Blanca,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6023,Brenner Cox,WSH,OF,19.2,CPX,32,1286,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5851,Brennon McNair,KC,A,20,,29,1263,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6365,Brent Headrick,MIN,SP,25,AAA,21,781,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5849,Brett Auerbach,SF,C,24.9,A+,47,1520,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6744,Brett Banks,NYM,RP,21.8,,24,951,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6943,Brett Barrera,NYY,2B,22.2,A,40,1444,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4670,Brett Harris,OAK,3B,25,AAA,13,395,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6501,Brett Sullivan,SD,C,29.4,MLB,17,542,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5847,Brett Wisely,SF,2B,24.2,AAA,28,1143,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6596,Brice Matthews,HOU,SS,21,A,4,93,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3776,Brock Jones,TB,CF,22,A+,14,621,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3896,Brock Porter,TEX,SP,20,A,4,103,2025,Farm,Country Fried Lamb,Development Cont.,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3749,Brock Selvidge,NYY,SP,20,A+,13,572,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6820,Brock Vradenburg,MIA,1B,21,A,10,371,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6585,Brock Wilken,MIL,3B,21,A+,8,227,2026,Farm,Btwn2Jackies,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6727,Brody McCullough,CHC,SP,23,A+,30,1209,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6026,Brooks Brannon,BOS,C,19,A,26,1110,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3885,Brooks Lee,MIN,SS,22,AAA,2,14,2024,Farm,Law-Abiding Citizens,Development Cont.,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6344,Brooks Wilson,ATL,RP,27.4,AAA,21,793,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6968,Bryan Acuna,MIN,SS,17,ROK,14,432,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3617,Bryan Lavastida,CLE,C,24.7,AAA,27,1091,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3571,Bryan Mata,BOS,RP,24,AAA,23,940,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3597,Bryan Ramos,CHW,3B,21,AA,7,154,2024,Farm,Rick Vaughn,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6670,Bryan Rincon,PHI,SS,19,A,30,1167,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4275,Bryant Betancourt,COL,C,19.8,A,31,1270,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,2209,Bryce Bonnin,CIN,RP,24.8,A+,29,1182,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6599,Bryce Eldridge,SF,1B,18,ROK,4,100,2027,Farm,Jepordizers!,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4621,Bryce Hubbart,CIN,SP,22.1,A,43,1483,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3536,Bryce Jarvis,ARI,RP,25,MLB,29,1247,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4389,Bryce Johnson,SF,CF,27.8,AAA,48,1527,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4114,Bryce Montes de Oca,NYM,RP,27.3,MLB,38,1415,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5837,Bryce Windham,CHC,C,26.9,AAA,45,1507,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3949,Brycen Mautz,STL,SP,22,A,24,888,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3779,Bubba Chandler,PIT,SP,20,A+,9,230,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6719,Byron Chourio,MIN,CF,18,ROK,27,1045,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6293,C.J. Culpepper,MIN,P,21,A+,14,434,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7048,C.J. Kayfus,,1B,21,A,30,1312,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3477,Cade Cavalli,WSH,SP,25,MLB,4,106,2024,Farm,Btwn2Jackies,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6843,Cade Denton,COL,RP,21,ROK,28,1173,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3929,Cade Doughty,TOR,3B,22,A+,16,600,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6815,Cade Halemanu,TB,RP,23,A,59,1568,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3894,Cade Horton,CHC,SP,21,AA,2,60,2025,Farm,Law-Abiding Citizens,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3922,Cade Hunter,CIN,C,22.7,A+,28,1138,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6612,Cade Kuehler,ATL,RP,21,-,4,159,2026,Farm,The Bluke Blokes,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3812,Cade Marlowe,SEA,CF,26,MLB,29,1191,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4563,Cade Povich,BAL,SP,23,AAA,12,288,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4612,Caden Dana,LAA,SP,19,A+,3,124,2026,Farm,Weekend Warriors,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6766,Caden Grice,ARI,SP,21,ROK,22,811,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6693,Caden Scarborough,TEX,SP,18.3,,21,794,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7011,Caden Sorrell,,OF,18,-,,1591,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6982,Caeden Trenkle,OAK,CF,22,AA,30,1316,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3557,Cal Conley,ATL,SS,24,AA,21,843,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7050,Cal Fisher,,SS/2B,18,-,,1612,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6930,Caleb Freeman,CHW,RP,25.4,CPX,33,1314,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3581,Caleb Kilian,CHC,SP,26,MLB,24,858,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6040,Caleb Ricketts,PHI,C,23,A+,16,523,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6755,Calvin Harris,CHW,C,21.7,CPX,19,607,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3738,Calvin Ziegler,NYM,SP,20,A,19,567,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7073,Cam Brown,,P,21,ROK,,725,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7047,Cam Clayton,,SS,21,-,,1611,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3891,Cam Collier,CIN,3B,18,A,6,133,2025,Farm,Rick Vaughn,Development Cont.,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7091,Cam Fisher,,OF,22,A,,735,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7041,Cam Kozeal,,SS/2B,18,-,,1607,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6115,Cam Robinson,MIL,RP,23.9,AA,30,1227,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6520,Cam Sanders,CHC,RP,26.6,AAA,53,1556,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6767,Camden Minacci,LAA,RP,21,A,19,544,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,5819,Cameron Cauley,TEX,SS,20,A+,13,359,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7046,Cameron Flukey,,P,18,-,,1610,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7001,Cameron Johnson,,P,18,-,,703,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7124,Cameron Kim,,3B,18,-,,1630,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7089,Cameron Tilly,,P,19,-,,1623,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6153,Camilo Diaz,HOU,3B,17,ROK,28,795,2028,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7051,Campbell Smithwick,,C,18,-,,1613,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4383,Canaan Smith-Njigba,PIT,OF,24.3,AAA,40,1441,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6940,Capri Ortiz,LAA,SS,18,ROK,28,1061,2026,Farm,,,[9] P,2023 Rosters,
